D08025	Izvođenje operativnog zahvata vezikoureteralnog refluksa	
D08026	Izvođenje operativnog zahvata opstruktivne uropatije	
D08027	Izvođenje operativnog zahvata uropatije	
D08028	Izvođenje operativnog zahvata kongenitalne neurogene bešike	
D08029	Izvođenje operativnog zahvata duplikacija bubrega i uretera, refluksne i nerefluksne	
D08030	Izvođenje operativnog zahvata epispadije	
D08031	Izvođenje operativnog zahvata malformacija uretre, penisa i skrotuma	
D08032	Izvođenje operativnog zahvata urođenih anomalija ženskih genitalija	
D08033	Izvođenje operativnog zahvata tumora gastrointestinalnog trakta	
D08034	Izvođenje operativnog zahvata trauma gastrointestinalnog trakta	
D08035	Izvođenje operativnog zahvata interseksualnih stanja	
D08036	Izvođenje operativnog zahvata kod hirurških vaskularnih anomalija	
D09001	Rekonstrukcija bilijarnih puteva (T-T anastomoza)	5284
D09002	Bajpas lijevog jetrenog žučnog voda uz pomoć Roux-en-Y vijuge	5285
D09003	Bajpas desnog jetrenog žučnog voda uz pomoć Roux-en-Y vijuge	
D09004	Otvorena radiofrekventna ablacija tumora jetre	
D09005	Selektivni i supraselektivne vagotomije (transabdominalnim putem)	
D09006	Proširena totalna gastrektomija (uključuje distalni jednjak, pankreas, kolon, jetru, slezinu, omentum i proširenu disekciju čvorova)	
D09007	Zbrinjavanje visokoaktivnih duodenalnih fistula	
D09008	Resekcije tumora kardije torakofrenoabdominalnim pristupom	
D09009	Zbrinjavanje biliodigestivnih fistula	
D09010	Parcijalna splenektomija	
D09011	Laparoskopska splenektomija	
D09012	Cefalična duodenopankreatektomija sa prezervacijom pilorusa	
D09013	Laparoskopske resekcije kolona	
D09014	Ventrikulocistostomija tubaris Wittse	
D09015	Virsungo-jejunalna anastomoza pankreasa	
D09016	Transanalna ekstirpacija tumora rektuma	5286
D09017	Reparacija povrede rektuma	
D09018	Reparacija rektovezikalnih fistula	
D09019	Rektovaginalne fistule	
D09020	Niska prednja resekcija rektuma (anastomoza ispod 10 cm od analne ivice)	5287
D09021	Visoka prednja resekcija rektuma (anastomoza na više od 10cm od analne ivice)	5288
D09022	Totalna proktokolektomija sa ileoanalnom anastomozom (protektivna stoma)	
D09023	Abdomino-perinealna ekstralevatorna resekcija rektuma u jack-knife položaju	
D09024	Prednja karlična egzenteracija	
D09025	Zadnja karlična egzenteracija	
D09026	Totalna karlična egzenteracija	
D09027	Radikalna reparacija enterokutane fistule debelog crijeva	
D09028	Anoplastika - korekcija analne stenoze	
D10001	Otvorena srčana valvulotomija, komisurotomija aortne valvule	
D10002	Komisurotomija pulmonalne valvule	
D10003	Komisurotomija mitralne ili trikuspidalne valvule	
D10004	Infundibulektomija	
D10005	Zamjena mitralne valvule	
D10006	Zamjena aortne valvule	
D10007	Zamjena trikuspidalne valvule	
D10008	Zamjena dvije valvule	
D10009	Zamjena tri valvule	
D10010	Srčana valvuloplastika	
D10011	Reparacija aneurizme Valsalvinog sinusa	
D10012	Izrada septalnog defekta u srcu (Op. Bialock-Hanlon)	
D10013	Reparacija septum-defekta septi atriorum-sekundum	
D10014	Reparacija defectus septi atriorum primum	
D10015	Reparacija defekta ventrikularnog septuma	
D10016	Reparacija defekta ventrikularnog septuma sa plastičnom zakrpom	
D10017	Reparacija atrio-ventrikularnog kanala	
D10018	Koronarna endarterektomija (uključujući i venski patchgraft)	
D10019	Aortokoronarni venski by-pass	
D10020	Dvostruki koronarni by-pass sa arterijom mamarom int.	
D10021	Trostruki koronarni by-pass sa art-mamarom int.	
D10022	Četvorostruki, petostruki i višestruki koronarni by-pass sa art.mamaria int.	
D10023	Implantacija art.mamarie int. u srčani mišić op.sec. Wineberg	
D10024	Druge revaskularizacije srca (op. sec. Arnulf, Beck denervacija aortnog luka, abrazija epikarda, pudraža)	
D10025	Operacija koronarne fistule	
D10026	Reimplantacija, transpozicija koronarne arterije	
D10027	Perikardiektomija	
D10028	Ekscizija srčane regije	
D10029	Šav srca, revizija srca	
D10030	Reparacija rupturirane aneurizme srca	
D10031	Implantacija pomoćnog sistema srca - intraaortna balon pumpa	
D10032	Otvorena masaža srca i unutrašnja defibrilacija	
D10033	Zatvorena srčana valvulotomija	
D10034	Transventikularna instrumentalna zatvorena srčana valvulotomija	
D10035	Reparacija potpuno anomalnih vena	
D10036	Reparacija aorto-pulmonalnog ušća	
D10037	Korekcija trilogije Fallot	
D10038	Korekcija tetralogije Fallot	
D10039	Korekcija pentalogije Fallot	
D10040	Outflow proteza-cjevasta	
D10041	Interatrijalni Baffle-op Mustard	
D10042	Korekcija trunkus arteriozus-a	
K05001	Prvi pregled - klinički genetičar	
K05002	Ponovni kontrolni pregled (klinički genetičar)	
K05003	Dismorfološko-sindromološka dijagnoza i klasif. probanda	
K05004	Formiranje rodoslovnog stabla i analiza tipa nasljeđivanja	
K05005	Ispitivanje polimorfizama gena, homozigotnih i heterozigotnih svojstava i procjena rizika od oboljevanja	
K05006	Dermatoglifski pregled	
K05007	Ispitivanje genetičkih i teratogenih rizika u trudnoći - savjetovanje potencijalnih roditelja	
K05008	Ispitivanje i analiza genetičkih rizika kod bračnih parova sa problemima u prokreaciji	
K05009	Genetičko informisanje i dobijanje saglasnosti prije sprovođenja genetičkog testiranja	
K05010	Definitivna genetička informacija i genetičko savjetovanje, nakon sprovedenog testiranja	
K05011	Uzimanje roditelja djeteta sa nasljednim oboljenjem	
K05012	Uzimanje bioloških uzoraka za genetsko testiranje (periferna i fetalna krv, plodova voda, kostna srž...)	
K05013	Kultivacija limfocita periferne krvi (adultna i fetalna krv)	
K05014	Kultivacija limfocita periferne krvi - fragilna mjesta	
K05015	Kultivacija fibroblasta kože	
K05016	Kultivacija ćelija produkata koncepcije (abortus, mola)	
K05017	Kultivacija ćelija horionskih čupica - kratkotrajna kultura	
K05018	Kultivacija ćelija horionskih čupica - dugotrajna kultura	
K05019	Kultivacija ćelija amnionske tečnosti	
K05020	Kultura limfocita fetalne krvi	
K05021	Kultivacija limfocita periferne krvi za SCE	
K05022	Kultivacija ćelija kosne srži - direktna metoda	
K05023	Kultivacija ćelija kosne srži	
K05024	Kultivacija limfocita nestimulisane periferne krvi - direktna metoda	
K05025	Kultivacija limfocita nestimulisane periferne krvi 72h	
K05026	Metotreksatom sinhronizovana kultivacija ćelija krvi ili kostne srži	
K05027	Preparacija i citogenetička analiza: kultivisani limfociti periferne krvi - tehnika G traka -30 metafaza	
K05028	Preparacija i citogenetička analiza: kultivisani limfociti periferne krvi - fragilna mjesta - tehnika G traka -30 metafaza	
K05029	Preparacija i citogenetička analiza: kultivisani fibroblasti kože - tehnika G traka -30 metafaza	
K05030	Preparacija i citogenetička analiza: kultivisane ćelije, ćelija prod. konc. tehnika G traka -30 metafaza	
K05031	Preparacija i citogenetička analiza: kultivisane ćelije horionskih čupica – kratkotrajna kultura - tehnika G traka – raspoloživi broj metafaza	
K05032	Preparacija i citogenetička analiza: kultivisane ćelije horionskih čupica – dugotrajna kultura - tehnika G traka -30 metafaza	
K05033	Preparacija i citogenetička analiza: kultivisane ćelije amniona tehnika G traka -30 metafaza	
K05034	Preparacija i citogenetička analiza: kultivisane ćelije fetalne krvi - tehnika G traka -30 metafaza	
K05035	Preparacija i citogenetička analiza hromozomskih mozaika i - tehnika G traka -100 metafaza	
K05036	Preparacija i citogenetička analiza: biodozimetrija - tehnika G traka -100 metafaza	
K05037	Preparacija i citogenetička analiza: kultivisane ćelije kostne (72h) srži tehnika G traka -30 metafaza	
K05038	Preparacija i citogenetička analiza: kultivisane ćelije kosne srži-direktna metoda, tehnika G traka -30 metafaza	
K05039	Preparacija i citogenetička analiza: nestim. periferne krvi (72h) tehnika G traka -30 metafaza	
K05040	Preparacija i citogenetička analiza: nestim. periferne krvi (direktna metoda) tehnika G traka -30 metafaza	
K05041	Preparacija i citogenetička analiza: tehnika Q traka	
K05042	Preparacija i citogenetička analiza: tehnika R traka	
K05043	Preparacija i citogenetička analiza: tehnika C traka	
K05044	Preparacija i citogenetička analiza: tehnika autoradiografije	
K05045	Preparacija i citogenetička analiza: NOR tehnika	
K05046	Preparacija i citogenetička analiza: SCE tehnika (100 – 300 metafaza)	
K05047	Određivanje X- Hromatina (Barrov telešce)	
K05048	Određivanje Y- Hromatina	
K05049	CCD mikroskopija, fotometrijska analiza	
K05050	Hibridizacija "in situ" DNK Metafazna citogenetika	
K05051	Hibridizacija "in situ" Interfazna citogenetika	
K05052	DNK izolacija iz periferne krvi	
K05053	DNK izolacija - mikrometoda	
K05054	DNK izolacija iz sasušenih kapi krvi	
K05055	DNK izolacija iz limfocita periferne krvi i ćelijskih kultura	
K05056	DNK izolacija iz parafinskih kalupa	
K05057	DNK izolacija iz tkiva (solidni tumori, horionske čupice, ćelije amniona, kože...)	
K05058	DNK izolacija iz limfocita periferne krvi i ćelijskih kultura	
K05059	RNK izolacija iz tkiva i parafinskih kalupa	
K05060	Bisulfitna modifikacija DNK	
K05061	PCR umnožavanje DNK i alel specifični multipleks PCR	
K05062	Alel specifični PCR	
K05063	PCR umnožavanje DNK: "Nested" PCR	
K05064	Multipleks PCR metoda umnožavanja DNK	
K05065	RT–PCR (polimeraza lančana reakcija sa reverznom transkriptazom)	
K05066	Metilacionо specifični PCR	
K05067	Spektrofotometrijska analiza DNK, RNK i PCR produkata	
K05068	Analiza DNK, RNK i PCR produkata horizontalnom elektroforezom	
K05069	Analiza PCR produkata vertikalnom elektroforezom na poliakril amidnom gelu	
K05070	Analiza PCR fragmenata nakon restrikcione digestije (PCR-RFLP)	
K05071	SSCP analiza konformacionog polimorfizma jednolančane DNK – detekcija mutacija	
K05072	Heterodupleksna analiza za detekciju mutacija	
K05073	"Dot blot" DNK analiza	
K05074	Northern "dot-blot" RNK analiza	
K05075	Detekcija polimorfizama gena i mutacija RealTime PCR metodom	
K05076	Određivanje ekspresije gena RealTime PCR Syber Green metodom	
K05077	Određivanje ekspresije gena RealTime PCR PCR metodom sa obilježenom probom (TaqMan)	
K05078	Sekvenciranje DNK	
K05079	Analiza DNK fragmenata metodom kapilarne elektroforeze	
K05080	Analiza strukturnih promjena DNK »microarray« metodom	
K05081	Analiza ekspresije gena »microarray« metodom	
K05082	Timska analiza mutacija/polimorfizama (ili ekspresije gena) i opis dobijenih rezultata	
K06001	Prvi pregled imunologa	
K06002	Inhibitor C1 esteraze - nefelometrijska metoda	
K06003	CRP - nefelometrijska metoda	
K06004	Reumatoidni faktor (RF, IgM) - nefelometrijska metoda	
K06005	Potklasa 1 IgA (IgA 1) - nefelometrijska metoda	
K06006	Potklasa 2 IgA (IgA 2) - nefelometrijska metoda	
K06007	CH50	
K06008	Krioglobulini	
K06009	Cirkulišući imunokompleksi IK (C1q) - nefelometrijska metoda	
K06010	Prokalcitonin - nefelometrijska metoda	
K06011	Antinuklearna antitijela Hep2 (ANA screen) - IIF metoda	
K06012	Anti ds DNA antitijela (Cr. Lucillae) - IIF metoda	
K06013	Antiglatkomišićna antitijela - IIF metoda	
K06014	Antiparijetalna antitijela - IIF metoda	
K06015	Antitijela specifična za endomizijum - IIF metoda	
K06016	Antitijela specifična za dvolančanu DNK (anti dsDNA At) - ELISA	
K06017	Antitijela specifična za Sm antigen (Sm) - ELISA	
K06018	Antitijela specifična za RNP antigene (RNP) - ELISA	
K06019	Antitijela specifična za Ro antigene (SS-A) - ELISA	
K06020	Antitijela specifična za La antigene (SS-B) - ELISA	
K06021	Antitijela specifična za DNK topoizomerazu I (Scl-70) - ELISA	
K06022	Antitijela specifična za centromerne antigene (CenpB) - ELISA	
K06023	Antitijela specifična za histidil tRNK sintetazu (Jo-1) - ELISA	
K06024	Antitijela specifična za ribozome (RibP) - ELISA	
K06025	Antitijela specifična za nukleozome (Nukleo) - ELISA	
K06026	Antitijela specifična za kompleks histona (Histon C) - ELISA	
K06027	Antitijela specifična za proteinazu 3 (PR3 - cANCA) - ELISA	
K06028	Antitijela specifična za mijeloperoksidazu (MPO - pANCA) - ELISA	
K06029	Vaskulitis Screen - kvantitativna kombinovana detekcija antitijela spec. za 7 antigena antitijela istovremeno - ELISA	
K06030	ANCA profil - semikvantitativna detekcija antitijela spec. za 7 antigena citoplazme neutrofila (MPO, PR3, neutrofilna elastaza, katepsin G, laktoferin, lizozim, BPI) - ELISA	
K06031	Anti kardiolipinska antitijela (ACA) IgG - ELISA	
K06032	Anti kardiolipinska antitijela (ACA) IgM - ELISA	
K06033	Anti kardiolipinska antitijela (ACA) IgA - ELISA	
K06034	Antitijela specifična za beta 2 glikoprotein I (B2GPI) IgG ELISA	
K06035	Antitijela specifična za beta 2 glikoprotein I (B2GPI) IgM ELISA	
K06036	Antitijela specifična za beta 2 glikoprotein I (B2GPI) IgA ELISA	
K06037	Antitijela specifična za protrombin (Protrombin) IgG - ELISA	
K06038	Antitijela specifična za protrombin (Protrombin) IgM - ELISA	
K06039	Antitijela specifična za protrombin (Protrombin) IgA - ELISA	
K06040	Antitijela specifična za anexin V (Anexin V) IgG - ELISA	
K06041	Antitijela specifična za anexin V (Anexin V) IgM - ELISA	
K06042	Antitijela specifična za tireoglobulin (TG) - ELISA	
K06043	Antitijela specifična za tireoperoksidazu (TPO) - ELISA	
K06044	Antitijela specifična za TSH receptor (TSHR) - ELISA	
K06045	Antitijela specifična za glijadin (Glij IgG) - ELISA	
K06046	Antitijela specifična za glijadin (Glij IgA) - ELISA	
K06047	Antitijela specifična za tkivnu transglutaminazu (Ttg IgG) - ELISA	
K06048	Antitijela specifična za tkivnu transglutaminazu (Ttg IgA) - ELISA	
K06049	Antitijela specifična za M2 antigen mitohondrija (AMA M2) - ELISA	
K06050	Antitijela specifična za LKM-1 antigen (LKM-1) - ELISA	
K06051	Antitijela specifična za SLA antigen (SLA/LP) - ELISA	
K06052	Antitijela specifična za LC antigen (LC) - ELISA	
K06053	Antitijela specifična za asijaloglikoprotein receptor (ASGPR) - ELISA	
K06054	Antitijela specifična za C1q komponentu komplementa (C1q) - ELISA	
K06055	Antitijela specifična za glomerulsku bazalnu membranu (GBM) - ELISA	
K06056	Antitijela specifična za alfa fodrin (alfa-fodrin IgA) - ELISA	
K06057	Cirkulišući imunski kompleksi (CIC C1q) - ELISA	
K06058	Antitijela specifična za ciklični citrulirani peptid (CCP) - ELISA	
K06059	Reumatoidni faktor (RF) IgG klase - ELISA	
K06060	Reumatoidni faktor (RF) IgA klase - ELISA	
K06061	IgE - ELISA	
K06062	Antinuklearna antitijela (ANA Screen) - ELISA metoda	
K06063	Antitijela specifična za ekstraktibilne nuklearne antigene (ENA Screen) - ELISA	
K06064	Antitijela specifična za antigene spermatozoida (Sperm) - ELISA	
K06065	Antitijela specifična za fosfatidnu kiselinu (PhA) - ELISA	
K06066	Antitijela specifična za fosfatidil inozitol (PhI) - ELISA	
K06067	Antitijela specifična za fosfatidil serin (PhS) - ELISA	
K06068	Antitijela specifična za fosfatidil etanolamin (PhE) - ELISA	
K06069	C3d komponenta komplementa - ELISA	
K06070	Antigeni jezre - imunoblot metoda	
K06071	Hep2 ćelijski antigeni - imunoblot metoda	
D26001	Ligatura ekstrakranijalnih krvnih sudova mozga (vratni dio)	6604
D26002	Ligatura ekstrakranijalnih krvnih sudova mozga (torakalni dio)	6605
D26003	Ligatura podključne arterije ili vene u torakalnom dijelu	6606
D26004	Ligatura arterije subklavije u podključnom dijelu	6607
D26005	Ligatura arterije ili vene aksilaris	6608
D26006	Ligatura grudne aorte	6609
D26007	Ligatura vene cave superior	6610
D26008	Ligatura aorte abdominalis	6611
D26009	Ligatura ductus Botali	6612
D26010	Ligatura visceralne arterije ili vene	6613
D26011	Eksluzija (isključivanje) arterije fistule (sa ili bez rekonstrukcije)	6614
D26012	Sutura intrakranijalnog krvnog suda (na površini)	6615
D26013	Sutura ekstrakranijalnog dijela krvnog suda mozga (vratni dio)	6616
D26014	Sutura ekstrakranijalnog dijela krvnog suda mozga (torakalni dio)	6617
D26015	Sutura arterije ili vene subklavije (torakalni dio)	6618
D26016	Sutura arterije ili vene subklavije (podključni dio)	6619
D26017	Sutura arterije ili vene pulmonalis	6620
D26018	Sutura vene cave superior	6621
D26019	Sutura grudne aorte	6622
D26020	Sutura aorte abdominalis	6623
D26021	Sutura visceralnih krvnih sudova	6624
D26022	Sutura vene cave inferior	6625
D26023	Sutura arterije ili vene renalis	6626
D26024	Plikacija vene cave	6627
D26025	Postavljanje antiemboliskog filtera	6628
D26026	Crossectomia, ligatura VSM, stripping VSM i flebektomija površnih vena donjih ekstremiteta sa ligaturom perforantnih vena	6629
D26027	Incizija (arteriotomija) i embolektomija arterija vrata	6630
D26028	Incizija (arteriotomija) i embolektomija plućne arterije	6631
D26029	Incizija (arteriotomija) i embolektomija aorte	6632
D26030	Incizija (arteriotomija) i embolektomija visceralne arterije	6633
D26031	Incizija (arteriotomija) i embolektomija arterije renalis	6634
D26032	Trombektomija vratne vene	6635
D26033	Trombektomija vena gornjih ekstremiteta	6636
D26034	Trombektomija vene cave superior	6637
D26035	Trombektomija visceralne vene	6638
D26036	Trombektomija pelvične vene	6639
D26037	Trombektomija vena donjih ekstremiteta	6640
D26038	Trombendarterektomija ekstrakranijalnih arterija vrata	6641
D26039	Trombendarterektomija ekstrakranijalnih arterija (torakalni dio)	6642
D26040	Trombendarterektomija arterije subklavije (torakalni dio)	6643
D26041	Trombendarterektomija arterije aksilaris	6644
D26042	Trombendarterektomija visceralne arterije	6645
D26043	Trombendarterektomija renalnih arterija	6646
