page	letter	letter_title	code	section_code	section_title	name_sr_lat	price_eur
58	X	INTERVENCIJE I PROCEDURE	X08019	X08	INTERVENCIJE I PROCEDURE DERMATOVENEROLOGIJA	DIJAGNOSTIKA WOOD-OVOM LAMPOM	8.34
58	X	INTERVENCIJE I PROCEDURE	X08020	X08	INTERVENCIJE I PROCEDURE DERMATOVENEROLOGIJA	TRIHOGRAM	18.35
58	X	INTERVENCIJE I PROCEDURE	X09007	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	MANIPULATIVNA REPOZICIJA HABITUALNIH ILI TRAUMATSKIH ISČAŠEN	33.36
58	X	INTERVENCIJE I PROCEDURE	X09008	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	MANIPULATIVNA REPOZICIJA RUČNOG ZGLOBA (RADIOKARPALNA, RADIO	50.04
58	X	INTERVENCIJE I PROCEDURE	X09041	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	KOREKCIJA RANIJE STAVLJENOG GIPSA	8.34
58	X	INTERVENCIJE I PROCEDURE	X09044	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	FIKSACIONI ZAVOJ GLEŽNJA	12.51
58	X	INTERVENCIJE I PROCEDURE	X09045	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	NADLAKATNA GIPS IMOBILIZACIJA (LONGETA ILI PUNI GIPS)	16.68
58	X	INTERVENCIJE I PROCEDURE	X09048	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	PODLAKATNA GIPS IMOBILIZACIJA (LONGETA ILI PUNI GIPS)	16.68
58	X	INTERVENCIJE I PROCEDURE	X09049	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	FIKSACIONI ZAVOJ TORAKSA	16.68
58	X	INTERVENCIJE I PROCEDURE	X09050	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	FIKSACIONI ZAVOJ LAKTA ILI ZGLOBA RUČJA	16.68
58	X	INTERVENCIJE I PROCEDURE	X09051	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	FIKSACIONI ZAVOJ KOLJENA	16.68
58	X	INTERVENCIJE I PROCEDURE	X09054	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	SKIDANJE GIPSA ILI LONGETE	20.85
58	X	INTERVENCIJE I PROCEDURE	X09058	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	FIKSACIONI ZAVOJ RAMENA (DESAULT)	25.02
58	X	INTERVENCIJE I PROCEDURE	X09059	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA - GIPS POTKOLJENICE - ZA KRETANJE	25.02
58	X	INTERVENCIJE I PROCEDURE	X09060	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA-GIPS IMOBILIZAC NATKOLJE (LONGET ILI PUNI GIPS)	25.02
58	X	INTERVENCIJE I PROCEDURE	X09062	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	DISLOKACIJA INTERFALANGEALNOG ZGLOBA	33.36
58	X	INTERVENCIJE I PROCEDURE	X09063	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA - KOKSOFEMORALNI CIRKULARNI GIPS SA PREČAGOM	33.36
58	X	INTERVENCIJE I PROCEDURE	X09064	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA - GIPS KUK-GLEŽANJ	33.36
58	X	INTERVENCIJE I PROCEDURE	X09065	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICI-GIPS IMOBILIZACIJA POTKOLJE (LONGETA ILI PUNI GIPS)	33.36
58	X	INTERVENCIJE I PROCEDURE	X09067	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATVORENA REPOZICIJA ZGLOBA I PRIMJENA SRE. MOBILIZACIJE	41.70
58	X	INTERVENCIJE I PROCEDURE	X09076	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA FRAK. ILI DISLO. TIJELA JEDN ILI VIŠE PRŠLJENA	50.04
58	X	INTERVENCIJE I PROCEDURE	X09078	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	MANIPULATIVNA REPOZICIJA FRAKTURE DISTALNE FALANGE	50.04
58	X	INTERVENCIJE I PROCEDURE	X09080	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	MANIPULATIVNA REPOZICIJA FRAKTURE FALANGE PALCA STOPALA	50.04
58	X	INTERVENCIJE I PROCEDURE	X09085	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATVOR. MANIP. REPOZICIJA FRAK.PROKSIMALNE	66.72
58	X	INTERVENCIJE I PROCEDURE	X09087	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATV.MANIP. REPOZICIJA FRAK.METAKARPALNIH KOSTI	83.40
58	X	INTERVENCIJE I PROCEDURE	X09090	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATV.MANIP. REPOZICIJA FRAK.METATARZALNIH KOSTIJU	83.40
58	X	INTERVENCIJE I PROCEDURE	X09092	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	MANIP.REPOZ. DISLOKACIJE AKROMIOKLAVIKULARNOG ZGLOBA, ZATVO	100.08
58	X	INTERVENCIJE I PROCEDURE	X09094	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	MANIPULATIVNA REPOZICIJA FRAKTURE KLAVIKULE, ZATVORENA	125.10
58	X	INTERVENCIJE I PROCEDURE	X09095	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA DISL.RAMENA SA FRAK.TUBERKULUM MAJ. HUMERUSA	125.10
58	X	INTERVENCIJE I PROCEDURE	X09096	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATVORENA MANIPULATIVNA REPOZICIJA FRAKTUR GLAVE I VRATA RAD	125.10
58	X	INTERVENCIJE I PROCEDURE	X09097	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATV.MANIP. REPOZICIJA FRAK.PROKSIMALNOG KRAJA	125.10
58	X	INTERVENCIJE I PROCEDURE	X09098	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATV.MANIP. REPOZICIJA FRAK.DISTAL. DIJ. POTKOLJENICE	125.10
58	X	INTERVENCIJE I PROCEDURE	X09099	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATV. MANIPULATIVNA REPOZICIJA FRAK.KALKANEUSA	125.10
58	X	INTERVENCIJE I PROCEDURE	X09100	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATVORENA MANIPULATIVNA REPOZICIJA DISLOKACIJE PATELE	125.10
58	X	INTERVENCIJE I PROCEDURE	X09101	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA FRAK.VRATA HUMERUSA (HIRUR. ILI ANAT.) -ZATVORENA	166.80
58	X	INTERVENCIJE I PROCEDURE	X09102	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATV. MANIP. REPOZICIJA FRAK.DIJAFIZE ULNE	166.80
59	X	INTERVENCIJE I PROCEDURE	X09103	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATV. MANIP. REPOZICIJA FRAK.DIJAFIZE RADIJUSA I ULNE	166.80
59	X	INTERVENCIJE I PROCEDURE	X09111	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATV. MANIPULATIVNA REPOZICIJA FRAK.DIJAFIZE RADIJUSA	183.48
59	X	INTERVENCIJE I PROCEDURE	X09113	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATV. MANIPULATIVNA REPOZICIJA FRAK.DIAFIZE HUMERUSA	208.50
59	X	INTERVENCIJE I PROCEDURE	X09114	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATV. MANIP. REPOZICIJA SUPRAKOND. ILI TRANSKON. FRAK.HUMER.	208.50
59	X	INTERVENCIJE I PROCEDURE	X09115	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATV.MANIPULATIVNA REPOZICIJA FRAK.TIBIJE-PROKS. DIO	208.50
59	X	INTERVENCIJE I PROCEDURE	X09116	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATV.MANIPULATIVNA REPOZICIJA BI-MALEOLARNA FRAK.GLEŽNJA	208.50
59	X	INTERVENCIJE I PROCEDURE	X09117	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATV.MANIPULATIVNA REPOZICIJA FRAK.SKAFOIDNE KOSTI	250.20
59	X	INTERVENCIJE I PROCEDURE	X09118	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATV.MANIPULATIVNA REPOZICIJA FRAK.DIJ POT (TIBIJE I FIBULE)	250.20
59	X	INTERVENCIJE I PROCEDURE	X09127	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ŠANCOV OKOVRATNIK	16.68
59	X	INTERVENCIJE I PROCEDURE	X09128	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZAŠTITNI PODIZAČ RAMENA-MITELA	25.02
59	X	INTERVENCIJE I PROCEDURE	X09138	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	MANIPULATIVNA REPOZICIJA DISLOKACIJE SAKROILIJAČNOG ZGLOBA I	166.80
59	X	INTERVENCIJE I PROCEDURE	X09140	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	ZATVORENA ILI OTVORENA MANIPULATIVNA REPOZICIJA FRAKTURE KOK	166.80
59	X	INTERVENCIJE I PROCEDURE	X09141	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA-VISEĆI GIPS	58.38
59	X	INTERVENCIJE I PROCEDURE	X09142	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	"U" ŠINA	25.02
59	X	INTERVENCIJE I PROCEDURE	X09143	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	TUTOR GIPS	33.36
59	X	INTERVENCIJE I PROCEDURE	X09144	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA-SARMIENTO	41.70
59	X	INTERVENCIJE I PROCEDURE	X09145	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA-MINERVA GIPSA	91.74
59	X	INTERVENCIJE I PROCEDURE	X09146	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA-KORZET GIPS	125.10
59	X	INTERVENCIJE I PROCEDURE	X09147	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA-MIDER GIPS	70.89
59	X	INTERVENCIJE I PROCEDURE	X09148	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA-TORAKOBRAHIJALNI GIPS ZATVORENI	25.02
59	X	INTERVENCIJE I PROCEDURE	X09149	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA - TORAKOBRAHIJALNA LONGETA	33.36
59	X	INTERVENCIJE I PROCEDURE	X09150	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA ABDOMINALNO-FEMORALNI GIPS	33.36
59	X	INTERVENCIJE I PROCEDURE	X09151	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA-LORENS GIPS	33.36
59	X	INTERVENCIJE I PROCEDURE	X09152	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA - GIPS LONGETA ZA ŠAKU I PRSTE	50.04
59	X	INTERVENCIJE I PROCEDURE	X09153	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	REPOZICIJA-APLIKACIJA BELLER APARATA	50.04
59	X	INTERVENCIJE I PROCEDURE	X09154	X09	INTERVENCIJE I PROCEDURE ORTOPEDIJA	MACENOV ZAVOJ	20.85
59	X	INTERVENCIJE I PROCEDURE	X10001	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	EKSCIZIJA MALIGNIH LEZIJA KOŽE SUTUROM RANE	83.40
59	X	INTERVENCIJE I PROCEDURE	X10006	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	EKSCIZIJA NOKATNE PLOČE SA MATRIKSOM	83.40
59	X	INTERVENCIJE I PROCEDURE	X10007	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	PRIMARNA OBRADA RANE UZ PRIMJENU ELEKTROKAUTERIZACIJE	125.10
59	X	INTERVENCIJE I PROCEDURE	X10008	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	OBRADA VEĆIH LACEROKONTUZNIH RANA	50.04
59	X	INTERVENCIJE I PROCEDURE	X10011	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	INCIZIJA I DRENAŽA PERIANALNOG ABSCESA	16.68
59	X	INTERVENCIJE I PROCEDURE	X10014	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	EKSCIZIJA PROSTOG PAPILOMA, POVRŠNOG	25.02
59	X	INTERVENCIJE I PROCEDURE	X10015	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	LIJEČENJE HEMOROIDA ELEKTRIČNOM DESTRUKCIJOM	25.02
59	X	INTERVENCIJE I PROCEDURE	X10019	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	SFINKTEROTOMIJA	41.70
59	X	INTERVENCIJE I PROCEDURE	X10020	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	KRIPTEKTOMIJA, PROSTA	41.70
59	X	INTERVENCIJE I PROCEDURE	X10021	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	EKSCIZIJA SPOLJAŠNJIH HEMOROIDALNIH ČVOROVA I	41.70
59	X	INTERVENCIJE I PROCEDURE	X10022	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	EKSCIZIJA SPOLJAŠNJIH TROMBOZIRANIH HEMOROIDA	41.70
59	X	INTERVENCIJE I PROCEDURE	X10023	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	ENUKLEACIJA ILI EKSCIZIJA SPOLJAŠNJIH TROMBOZIRANIH	41.70
59	X	INTERVENCIJE I PROCEDURE	X10024	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	VAĐENJE STRANOG TIJELA IZ REKTUMA ENDOSKOPSKIM PUTEM	41.70
59	X	INTERVENCIJE I PROCEDURE	X10026	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	TORAKOCENTEZA,PUNKCIJA,MULTIPLE,UNILATERALNE KOD	58.38
60	X	INTERVENCIJE I PROCEDURE	X10028	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	OBRADA MANJIH RANA BEZ LEZIJE DUBOKIH STRUKTURA DIREKTNOM	66.72
60	X	INTERVENCIJE I PROCEDURE	X10029	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	DUBOKI ABSCES DOJKE-PREMAMARNI	83.40
60	X	INTERVENCIJE I PROCEDURE	X10030	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	TORAKOCENTEZA,PUNKCIJA,MULTIPLE,BILATERALNE KOD TEŽIH	83.40
60	X	INTERVENCIJE I PROCEDURE	X10032	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	FISTULOTOMIJA ILI FISTULEKTOMIJA ANALNE REGIJE, SUBKUTANA	83.40
60	X	INTERVENCIJE I PROCEDURE	X10033	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	INCIZIJA I DRENAŽA IŠIOREKTALNOG ABSCESA	83.40
60	X	INTERVENCIJE I PROCEDURE	X10034	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	EKSCIZIJA NEPRAVILNIH OŽILJAKA I ZATVARANJE DEFEKTA	83.40
60	X	INTERVENCIJE I PROCEDURE	X10035	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	EKSCIZIJA PILONIDALNOG SINUSA ILI CISTE BEZ PRIM.ŠAVA	125.10
60	X	INTERVENCIJE I PROCEDURE	X10036	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	DUBOKI ABSCES DOJKE-RETROMAMARNI	125.10
60	X	INTERVENCIJE I PROCEDURE	X10037	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	ASPIRACIONA DRENAŽA GRUDNOG KOŠA KOD EMPIJEMA	125.10
60	X	INTERVENCIJE I PROCEDURE	X10038	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	TERAPIJA POVREDA ANALNOG PREDJELA ILI LEZIJA ANUSA BEZ	125.10
60	X	INTERVENCIJE I PROCEDURE	X10039	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	OBRADA VEĆIH RANA BEZ LEZIJE DUBOKIH STRUKTURA	125.10
60	X	INTERVENCIJE I PROCEDURE	X10040	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	PIMARNA ILI PRIMARNO ODLOŽENA HIRURŠKA OBRADA OPEKOTINE	166.80
60	X	INTERVENCIJE I PROCEDURE	X10041	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	OBRADA VEĆIH RANA BEZ LEZIJE DUBOKIH STRUKTURA DIREKTNOM SUT	208.50
60	X	INTERVENCIJE I PROCEDURE	X10042	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	DRENAŽA GRUDNOG KOŠA PUNKCIJOM, BULAU DRENAŽOM	250.20
60	X	INTERVENCIJE I PROCEDURE	X10043	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	PIMARNA ILI PRIMARNO ODLOŽENA HIRURŠKA OBRADA OPEKOTINE	291.90
60	X	INTERVENCIJE I PROCEDURE	X10044	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	EKSCIZIJA I DIREKTNA SUTURA VEĆIH BENIGNIH LEZIJA-OŽILJASTIH	58.38
60	X	INTERVENCIJE I PROCEDURE	X10045	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	HIRURŠKA PREPARACIJA I KANULIRANJE PERIFERNE VENE	25.02
60	X	INTERVENCIJE I PROCEDURE	X10046	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	ŠAV MANJIH KRVNIH SUDOVA ZBOG POVREDE	50.04
60	X	INTERVENCIJE I PROCEDURE	X10047	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	EKSTIRPACIJA STRANOG TIJELA LICA	208.50
60	X	INTERVENCIJE I PROCEDURE	X10048	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	EKSTIRPACIJA HEMANGIOMA	66.72
60	X	INTERVENCIJE I PROCEDURE	X10049	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	DILATACIJA OTVORA KANALA PLJUVAČNE ŽLIJEZDE	166.80
60	X	INTERVENCIJE I PROCEDURE	X10050	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	DILATACIJA PLJUVAČNOG KANALA	166.80
60	X	INTERVENCIJE I PROCEDURE	X10051	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	INCIZIJA PLJUVAČNE ŽLIJEZDE ILI KANALA	250.20
60	X	INTERVENCIJE I PROCEDURE	X10052	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	INCIZIJA I DRENAŽA JEZIKA	208.50
60	X	INTERVENCIJE I PROCEDURE	X10053	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	SKLEROZACIJA MANJIH HEMANGIOMA	41.70
60	X	INTERVENCIJE I PROCEDURE	X10054	X10	INTERVENCIJE I PROCEDURE OPŠTA HIRURGIJA	HIRURŠKO ZBRINJAVANJE KONDILOMA ANALNE REGIJE	41.70
60	X	INTERVENCIJE I PROCEDURE	X11003	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	BEŠIKA-SUPRAPUBIČNA KATETERIZACIJA	41.70
60	X	INTERVENCIJE I PROCEDURE	X11005	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	SKROTUM - INCIZIJA I/ILI DRENAŽA ABSCESA	16.68
60	X	INTERVENCIJE I PROCEDURE	X11018	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	MEATOTOMIJA	25.02
60	X	INTERVENCIJE I PROCEDURE	X11019	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	BIOPSIJA TESTISA ILI EPIDIDIMA	83.40
60	X	INTERVENCIJE I PROCEDURE	X11021	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	PUNKCI I EVAK SADRŽ HIDROCELE,FUNIKULOC,SPERMATOC ILI ABSC K	16.68
60	X	INTERVENCIJE I PROCEDURE	X11022	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	INDURATIO PENIS PLASTICA(KOKTEL)	25.02
60	X	INTERVENCIJE I PROCEDURE	X11023	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	DRENAŽA ABSCESA EPIDIDIMA	25.02
60	X	INTERVENCIJE I PROCEDURE	X11024	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	PLASIRANJE URETERALNE SONDE ILI JJ SONDE	58.38
60	X	INTERVENCIJE I PROCEDURE	X11025	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	URETEROPIJELOGRAFIJA RETROGRADNA KOD ŽENE	58.38
60	X	INTERVENCIJE I PROCEDURE	X11026	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	KATETERIZACIJA URETERA KOD ŽENE	66.72
60	X	INTERVENCIJE I PROCEDURE	X11027	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	STAVLJANJE URETERALNE SONDE RADI DRENAŽE,LAVAŽE PELVIS	66.72
60	X	INTERVENCIJE I PROCEDURE	X11028	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	URETEROPIJELOGRAFIJA RETROGRADNA KOD MUŠKARACA I DJECE	66.72
60	X	INTERVENCIJE I PROCEDURE	X11029	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	KATETERIZACIJA URETERA KOD MUŠKARACA I DJECE	75.06
60	X	INTERVENCIJE I PROCEDURE	X11030	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	URETROTOMIJA EKSTERNA - PREDNJA URETRA	83.40
61	X	INTERVENCIJE I PROCEDURE	X11031	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	EKSCIZIJA MALIH BENIGNIH TUMORA URETRE(ČVORIĆA)	83.40
61	X	INTERVENCIJE I PROCEDURE	X11032	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	EKSCIZIJA POLIPA URETRE U DISTALNOM DIJELU	83.40
61	X	INTERVENCIJE I PROCEDURE	X11033	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	DILATACIJA STRIKTURE URETRE	83.40
61	X	INTERVENCIJE I PROCEDURE	X11034	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	EKSPLORACIJA EPIDIDIMA SA ILI BEZ BIOPSIJE	83.40
61	X	INTERVENCIJE I PROCEDURE	X11035	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	DRENAŽAI RESEKCIJA KOD PERIURETRALNE FLEGM ILI GANGRENE PENI	125.10
61	X	INTERVENCIJE I PROCEDURE	X11036	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	DRENAŽA NEKOMPLIKOVANE PERIURETRALNE URINARNE EKSTRAVAZACIJE	125.10
61	X	INTERVENCIJE I PROCEDURE	X11037	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	PUNKCIJA CISTE BUBREGA	125.10
61	X	INTERVENCIJE I PROCEDURE	X11038	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	PROMJENA NEFROSTOMIJE	125.10
61	X	INTERVENCIJE I PROCEDURE	X11039	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	URETERORENOSKOPIJA EXPLORATIVA(SEMIRIGIDNA ILI FLAKSIBILNA)	150.12
61	X	INTERVENCIJE I PROCEDURE	X11041	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	DRENAŽA KOMPLIKOVANE PERIURETRALNE URINARNE EKSTRAVAZACIJE	166.80
61	X	INTERVENCIJE I PROCEDURE	X11042	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	CISTOSKOPIJA SA URETRALNOM MEATOTOMIJOM KOD MUŠKARACA	183.48
61	X	INTERVENCIJE I PROCEDURE	X11043	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	ENDOSKOPSKO TRETIRANJE MANJE LEZIJE (DO 0,5CM) SA	208.50
61	X	INTERVENCIJE I PROCEDURE	X11045	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	CISTOSTOMIJA I PLASIRANJE CISTOSTOME	291.90
61	X	INTERVENCIJE I PROCEDURE	X11046	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	TRANSREKTALNA EHOSONOGRAFIJA PROSTATE	116.76
61	X	INTERVENCIJE I PROCEDURE	X11047	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	INCIZIJA PREPUCIJA I FRENULOTOMIJA	25.02
61	X	INTERVENCIJE I PROCEDURE	X11048	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	EKSTRAKCIJA STRANOG TIJELA SREDNJE URETRE OBIČ SRED	25.02
61	X	INTERVENCIJE I PROCEDURE	X11049	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	BIOPSIJA PENISA	25.02
61	X	INTERVENCIJE I PROCEDURE	X11050	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	ABLACIJA MANJEG POLIPA IZ URETRE KOD ŽENE	41.70
61	X	INTERVENCIJE I PROCEDURE	X11051	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	PERIRENALNA INSUFLACIJA	41.70
61	X	INTERVENCIJE I PROCEDURE	X11052	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	CISTOSKOPIJA SA BIOPSIJOM KOD ŽENA	50.04
61	X	INTERVENCIJE I PROCEDURE	X11053	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	CISTOSKOPIJA SA SA BIOPSIJOM KOD MUŠKARCA ILI DJETETA	58.38
61	X	INTERVENCIJE I PROCEDURE	X11054	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	URETETEROPIJELOGRAFIJA RETROG.BILATERALNA KOD ŽENE	66.72
61	X	INTERVENCIJE I PROCEDURE	X11055	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	KAUTERIZACIJA TUMORA MOKRAĆNE BEŠIKE KOD ŽENE	66.72
61	X	INTERVENCIJE I PROCEDURE	X11056	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	URETETEROPIJELOGRAFIJA RETROG.BILATERALNA KOD MUŠKARACA ILI	75.06
61	X	INTERVENCIJE I PROCEDURE	X11057	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	INTRAVEZIKALNA INSTILACIJA MEDIKAMENATA	83.40
61	X	INTERVENCIJE I PROCEDURE	X11058	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	KAUTERIZACIJA TUMORA MOK BEŠIKE KOD MUŠKARCA ILI DJETETA	83.40
61	X	INTERVENCIJE I PROCEDURE	X11059	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	ELEKTROKOAGULACIJA PAPILOMA	83.40
61	X	INTERVENCIJE I PROCEDURE	X11060	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	EKSTRAKCIJA STRANOG TIJELA IZ BEŠIKE ILI KAMENA IZ URETERA P	133.44
61	X	INTERVENCIJE I PROCEDURE	X11061	X11	INTERVENCIJE I PROCEDURE UROLOGIJA	EKSTRAKCIJA STRANOG TIJELA IZ BEŠIKE ILI KAMENA IZ URETERA P	150.12
